,0
2013-05-10,2160.0
2013-05-11,1064.0
2013-05-12,1230.0
2013-05-13,1420.0
2013-05-14,1789.0
2013-05-15,4739.0
2013-05-16,4281.0
2013-05-17,3413.0
2013-05-18,2500.0
2013-05-19,3255.0
2013-05-20,3967.0
2013-05-21,3984.0
2013-05-22,3658.0
2013-05-23,4184.0
2013-05-24,3165.0
2013-05-25,2724.0
2013-05-26,2595.0
2013-05-27,3101.0
2013-05-28,4165.0
2013-05-29,3682.0
2013-05-30,3694.0
2013-05-31,2606.0
2013-06-01,2091.0
2013-06-02,2503.0
2013-06-03,3155.0
2013-06-04,3351.0
2013-06-05,3106.0
2013-06-06,2976.0
2013-06-07,2798.0
2013-06-08,2263.0
2013-06-09,2691.0
2013-06-10,3745.0
2013-06-11,3622.0
2013-06-12,3396.0
2013-06-13,2967.0
2013-06-14,2441.0
2013-06-15,1972.0
2013-06-16,2417.0
2013-06-17,2898.0
2013-06-18,3623.0
2013-06-19,2744.0
2013-06-20,2835.0
2013-06-21,2370.0
2013-06-22,2227.0
2013-06-23,2285.0
2013-06-24,2538.0
2013-06-25,3328.0
2013-06-26,2802.0
2013-06-27,2756.0
2013-06-28,3090.0
2013-06-29,2928.0
2013-06-30,2371.0
2013-07-01,2765.0
2013-07-02,2420.0
2013-07-03,5221.0
2013-07-04,3613.0
2013-07-05,2925.0
2013-07-06,3025.0
2013-07-07,2159.0
2013-07-08,2821.0
2013-07-09,2613.0
2013-07-10,2965.0
2013-07-11,3185.0
2013-07-12,2457.0
2013-07-13,2057.0
2013-07-14,2340.0
2013-07-15,2637.0
2013-07-16,2591.0
2013-07-17,2759.0
2013-07-18,2762.0
2013-07-19,3342.0
2013-07-20,2141.0
2013-07-21,2346.0
2013-07-22,2758.0
2013-07-23,2039.0
2013-07-24,1442.0
2013-07-25,2535.0
2013-07-26,2312.0
2013-07-27,2052.0
2013-07-28,2929.0
2013-07-29,3998.0
2013-07-30,2604.0
2013-07-31,2940.0
2013-08-01,2360.0
2013-08-02,2118.0
2013-08-03,1842.0
2013-08-04,1957.0
2013-08-05,2088.0
2013-08-06,2258.0
2013-08-07,2337.0
2013-08-08,2034.0
2013-08-09,2013.0
2013-08-10,1883.0
2013-08-11,2591.0
2013-08-12,2572.0
2013-08-13,3169.0
2013-08-14,2737.0
2013-08-15,2398.0
2013-08-16,2194.0
2013-08-17,1747.0
2013-08-18,1919.0
2013-08-19,2213.0
2013-08-20,2311.0
2013-08-21,2172.0
2013-08-22,2325.0
2013-08-23,2068.0
2013-08-24,1978.0
2013-08-25,2206.0
2013-08-26,2288.0
2013-08-27,2335.0
2013-08-28,2368.0
2013-08-29,2573.0
2013-08-30,2261.0
2013-08-31,1910.0
2013-09-01,1884.0
2013-09-02,2170.0
2013-09-03,2358.0
2013-09-04,2611.0
2013-09-05,2458.0
2013-09-06,2420.0
2013-09-07,1802.0
2013-09-08,1908.0
2013-09-09,2516.0
2013-09-10,2583.0
2013-09-11,2440.0
2013-09-12,3045.0
2013-09-13,2428.0
2013-09-14,1771.0
2013-09-15,1887.0
2013-09-16,2394.0
2013-09-17,2724.0
2013-09-18,2536.0
2013-09-19,2653.0
2013-09-20,2461.0
2013-09-21,2289.0
2013-09-22,2487.0
2013-09-23,2759.0
2013-09-24,2738.0
2013-09-25,2683.0
2013-09-26,2477.0
2013-09-27,2450.0
2013-09-28,1824.0
2013-09-29,2146.0
2013-09-30,2712.0
2013-10-01,2608.0
2013-10-02,2607.0
2013-10-03,2806.0
2013-10-04,2429.0
2013-10-05,1863.0
2013-10-06,1952.0
2013-10-07,2759.0
2013-10-08,2816.0
2013-10-09,2814.0
2013-10-10,2748.0
2013-10-11,2448.0
2013-10-12,1808.0
2013-10-13,2061.0
2013-10-14,2825.0
2013-10-15,2957.0
2013-10-16,2869.0
2013-10-17,2978.0
2013-10-18,2768.0
2013-10-19,2243.0
2013-10-20,2352.0
2013-10-21,3025.0
2013-10-22,3012.0
2013-10-23,2907.0
2013-10-24,2498.0
2013-10-25,1719.0
2013-10-26,1934.0
2013-10-27,2720.0
2013-10-28,2893.0
2013-10-29,2919.0
2013-10-30,2768.0
2013-10-31,2864.0
2013-11-01,3407.0
2013-11-02,6263.0
2013-11-03,4230.0
2013-11-04,3451.0
2013-11-05,3445.0
2013-11-06,3338.0
2013-11-07,2886.0
2013-11-08,2112.0
2013-11-09,2328.0
2013-11-10,3175.0
2013-11-11,3045.0
2013-11-12,3054.0
2013-11-13,3081.0
2013-11-14,2821.0
2013-11-15,1986.0
2013-11-16,2176.0
2013-11-17,3123.0
2013-11-18,3897.0
2013-11-19,3305.0
2013-11-20,2966.0
2013-11-21,2673.0
2013-11-22,2059.0
2013-11-23,2437.0
2013-11-24,3025.0
2013-11-25,2838.0
2013-11-26,2568.0
2013-11-27,2454.0
2013-11-28,2501.0
2013-11-29,2032.0
2013-11-30,2090.0
2013-12-01,2785.0
2013-12-02,2913.0
2013-12-03,3356.0
2013-12-04,3534.0
2013-12-05,2991.0
2013-12-06,2230.0
2013-12-07,2479.0
2013-12-08,3224.0
2013-12-09,3356.0
2013-12-10,2952.0
2013-12-11,2471.0
2013-12-12,2247.0
2013-12-13,1702.0
2013-12-14,1891.0
2013-12-15,2405.0
2013-12-16,2401.0
2013-12-17,2310.0
2013-12-18,2177.0
2013-12-19,1917.0
2013-12-20,1456.0
2013-12-21,1381.0
2013-12-22,1570.0
2013-12-23,1417.0
2013-12-24,1290.0
2013-12-25,1637.0
2013-12-26,1717.0
2013-12-27,1867.0
2013-12-28,1481.0
2013-12-29,1819.0
2013-12-30,1711.0
2013-12-31,1478.0
2014-01-01,1688.0
2014-01-02,1648.0
2014-01-03,1512.0
2014-01-04,1108.0
2014-01-05,0.0
2014-01-06,2187.0
2014-01-07,2422.0
2014-01-08,2461.0
2014-01-09,2377.0
2014-01-10,1955.0
2014-01-11,2105.0
2014-01-12,2484.0
2014-01-13,2691.0
2014-01-14,2856.0
2014-01-15,2853.0
2014-01-16,2439.0
2014-01-17,1870.0
2014-01-18,2307.0
2014-01-19,2504.0
2014-01-20,2724.0
2014-01-21,2636.0
2014-01-22,2818.0
2014-01-23,2595.0
2014-01-24,1948.0
2014-01-25,2451.0
2014-01-26,2963.0
2014-01-27,2774.0
2014-01-28,2775.0
2014-01-29,2921.0
2014-01-30,2622.0
2014-01-31,1789.0
2014-02-01,1973.0
2014-02-02,2506.0
2014-02-03,2743.0
2014-02-04,3067.0
2014-02-05,2885.0
2014-02-06,2388.0
2014-02-07,1794.0
2014-02-08,2013.0
2014-02-09,2668.0
2014-02-10,2829.0
2014-02-11,2813.0
2014-02-12,2587.0
2014-02-13,2488.0
2014-02-14,1663.0
2014-02-15,2119.0
2014-02-16,2494.0
2014-02-17,2679.0
2014-02-18,2766.0
2014-02-19,2704.0
2014-02-20,2478.0
2014-02-21,1755.0
2014-02-22,2086.0
2014-02-23,2734.0
2014-02-24,2789.0
2014-02-25,2867.0
2014-02-26,2923.0
2014-02-27,2630.0
2014-02-28,1732.0
2014-03-01,1908.0
2014-03-02,2534.0
